,Date,Price
823,2013-04-12,15.350000381469727
824,2013-04-15,14.994643211364746
825,2013-04-16,15.222857475280762
826,2013-04-17,14.385713577270508
827,2013-04-18,14.001786231994629
828,2013-04-19,13.947500228881836
829,2013-04-22,14.238213539123535
830,2013-04-23,14.504643440246582
831,2013-04-24,14.480713844299316
832,2013-04-25,14.585000038146973
833,2013-04-26,14.899999618530273
834,2013-04-29,15.361429214477539
835,2013-04-30,15.813570976257324
836,2013-05-01,15.688928604125977
837,2013-05-02,15.911429405212402
838,2013-05-03,16.070714950561523
839,2013-05-06,16.453929901123047
840,2013-05-07,16.380714416503906
841,2013-05-08,16.56571388244629
842,2013-05-09,16.313213348388672
843,2013-05-10,16.177499771118164
844,2013-05-13,16.240713119506836
845,2013-05-14,15.852143287658691
846,2013-05-15,15.316070556640625
847,2013-05-16,15.520713806152344
848,2013-05-17,15.473570823669434
849,2013-05-20,15.818928718566895
850,2013-05-21,15.702142715454102
851,2013-05-22,15.762499809265137
852,2013-05-23,15.790714263916016
853,2013-05-24,15.898214340209961
854,2013-05-28,15.765713691711426
855,2013-05-29,15.891071319580078
856,2013-05-30,16.127857208251953
857,2013-05-31,16.061786651611328
858,2013-06-03,16.097143173217773
859,2013-06-04,16.046785354614258
860,2013-06-05,15.896785736083984
861,2013-06-06,15.659285545349121
862,2013-06-07,15.778928756713867
863,2013-06-10,15.674642562866211
864,2013-06-11,15.628570556640625
865,2013-06-12,15.435357093811035
866,2013-06-13,15.569999694824219
867,2013-06-14,15.358928680419922
868,2013-06-17,15.428570747375488
869,2013-06-18,15.420356750488281
870,2013-06-19,15.10714340209961
871,2013-06-20,14.8871431350708
872,2013-06-21,14.76785659790039
873,2013-06-24,14.376428604125977
874,2013-06-25,14.379643440246582
875,2013-06-26,14.21678638458252
876,2013-06-27,14.063570976257324
877,2013-06-28,14.161786079406738
878,2013-07-01,14.614999771118164
879,2013-07-02,14.946070671081543
880,2013-07-03,15.028571128845215
881,2013-07-05,14.907856941223145
882,2013-07-08,14.823213577270508
883,2013-07-09,15.083929061889648
884,2013-07-10,15.026070594787598
885,2013-07-11,15.260356903076172
886,2013-07-12,15.232500076293945
887,2013-07-15,15.265713691711426
888,2013-07-16,15.364286422729492
889,2013-07-17,15.368213653564453
890,2013-07-18,15.420000076293945
891,2013-07-19,15.176786422729492
892,2013-07-22,15.225357055664062
893,2013-07-23,14.963929176330566
894,2013-07-24,15.732500076293945
895,2013-07-25,15.660714149475098
896,2013-07-26,15.749643325805664
897,2013-07-29,15.992500305175781
898,2013-07-30,16.190000534057617
899,2013-07-31,16.161785125732422
900,2013-08-01,16.309999465942383
901,2013-08-02,16.519285202026367
902,2013-08-05,16.766071319580078
903,2013-08-06,16.616071701049805
904,2013-08-07,16.606428146362305
905,2013-08-08,16.464643478393555
906,2013-08-09,16.230356216430664
907,2013-08-12,16.691429138183594
908,2013-08-13,17.484643936157227
909,2013-08-14,17.803571701049805
910,2013-08-15,17.782499313354492
911,2013-08-16,17.940357208251953
912,2013-08-19,18.13357162475586
913,2013-08-20,17.895357131958008
914,2013-08-21,17.941429138183594
915,2013-08-22,17.96285629272461
916,2013-08-23,17.893571853637695
917,2013-08-26,17.963214874267578
918,2013-08-27,17.449642181396484
919,2013-08-28,17.532142639160156
920,2013-08-29,17.560714721679688
921,2013-08-30,17.400714874267578
922,2013-09-03,17.44928550720215
923,2013-09-04,17.81035614013672
924,2013-09-05,17.688213348388672
925,2013-09-06,17.79357147216797
926,2013-09-09,18.077499389648438
927,2013-09-10,17.665714263916016
928,2013-09-11,16.703929901123047
929,2013-09-12,16.881786346435547
930,2013-09-13,16.60357093811035
931,2013-09-16,16.075714111328125
932,2013-09-17,16.261428833007812
933,2013-09-18,16.595714569091797
934,2013-09-19,16.867856979370117
935,2013-09-20,16.693214416503906
936,2013-09-23,17.522857666015625
937,2013-09-24,17.467857360839844
938,2013-09-25,17.197500228881836
939,2013-09-26,17.364999771118164
940,2013-09-27,17.241071701049805
941,2013-09-30,17.02678680419922
942,2013-10-01,17.427143096923828
943,2013-10-02,17.484285354614258
944,2013-10-03,17.2646427154541
945,2013-10-04,17.25107192993164
946,2013-10-07,17.41964340209961
947,2013-10-08,17.176429748535156
948,2013-10-09,17.37821388244629
949,2013-10-10,17.48714256286621
950,2013-10-11,17.600357055664062
951,2013-10-14,17.715713500976562
952,2013-10-15,17.809999465942383
953,2013-10-16,17.896785736083984
954,2013-10-17,18.01785659790039
955,2013-10-18,18.17464256286621
956,2013-10-21,18.6200008392334
957,2013-10-22,18.56678581237793
958,2013-10-23,18.748571395874023
959,2013-10-24,18.99678611755371
960,2013-10-25,18.784286499023438
961,2013-10-28,18.924285888671875
962,2013-10-29,18.452856063842773
963,2013-10-30,18.746429443359375
964,2013-10-31,18.667856216430664
965,2013-11-01,18.572500228881836
966,2013-11-04,18.8125
967,2013-11-05,18.766071319580078
968,2013-11-06,18.604286193847656
969,2013-11-07,18.303213119506836
970,2013-11-08,18.591428756713867
971,2013-11-11,18.537500381469727
972,2013-11-12,18.571786880493164
973,2013-11-13,18.593929290771484
974,2013-11-14,18.862857818603516
975,2013-11-15,18.749643325805664
976,2013-11-18,18.522499084472656
977,2013-11-19,18.555356979370117
978,2013-11-20,18.39285659790039
979,2013-11-21,18.61214256286621
980,2013-11-22,18.564285278320312
981,2013-11-25,18.704999923706055
982,2013-11-26,19.049999237060547
983,2013-11-27,19.498571395874023
984,2013-11-29,19.859643936157227
985,2013-12-02,19.686786651611328
986,2013-12-03,20.2257137298584
987,2013-12-04,20.178571701049805
988,2013-12-05,20.282142639160156
989,2013-12-06,20.000713348388672
990,2013-12-09,20.229642868041992
991,2013-12-10,20.198213577270508
992,2013-12-11,20.04857063293457
993,2013-12-12,20.019285202026367
994,2013-12-13,19.801071166992188
995,2013-12-16,19.91071319580078
996,2013-12-17,19.82107162475586
997,2013-12-18,19.67035675048828
998,2013-12-19,19.44499969482422
999,2013-12-20,19.60785675048828
1000,2013-12-23,20.3603572845459
1001,2013-12-24,20.273929595947266
1002,2013-12-26,20.139286041259766
1003,2013-12-27,20.00321388244629
1004,2013-12-30,19.804285049438477
1005,2013-12-31,20.036428451538086
1006,2014-01-02,19.754642486572266
1007,2014-01-03,19.320714950561523
1008,2014-01-06,19.426071166992188
1009,2014-01-07,19.28714370727539
1010,2014-01-08,19.409286499023438
1011,2014-01-09,19.161428451538086
1012,2014-01-10,19.033571243286133
1013,2014-01-13,19.133214950561523
1014,2014-01-14,19.51392936706543
1015,2014-01-15,19.90571403503418
1016,2014-01-16,19.79464340209961
1017,2014-01-17,19.309642791748047
1018,2014-01-21,19.609643936157227
1019,2014-01-22,19.696786880493164
1020,2014-01-23,19.863571166992188
1021,2014-01-24,19.502500534057617
1022,2014-01-27,19.66071319580078
1023,2014-01-28,18.08928680419922
1024,2014-01-29,17.883928298950195
1025,2014-01-30,17.849285125732422
1026,2014-01-31,17.878570556640625
1027,2014-02-03,17.911785125732422
1028,2014-02-04,18.171070098876953
1029,2014-02-05,18.306785583496094
1030,2014-02-06,18.30392837524414
1031,2014-02-07,18.559999465942383
1032,2014-02-10,18.892499923706055
1033,2014-02-11,19.141429901123047
1034,2014-02-12,19.139999389648438
1035,2014-02-13,19.44392967224121
1036,2014-02-14,19.428213119506836
1037,2014-02-18,19.499643325805664
1038,2014-02-19,19.19178581237793
1039,2014-02-20,18.969642639160156
1040,2014-02-21,18.758928298950195
1041,2014-02-24,18.8410701751709
1042,2014-02-25,18.645000457763672
1043,2014-02-26,18.47678565979004
1044,2014-02-27,18.84535789489746
1045,2014-02-28,18.794286727905273
1046,2014-03-03,18.84857177734375
1047,2014-03-04,18.972856521606445
1048,2014-03-05,19.01285743713379
1049,2014-03-06,18.95535659790039
1050,2014-03-07,18.944286346435547
1051,2014-03-10,18.961429595947266
1052,2014-03-11,19.14607048034668
1053,2014-03-12,19.164642333984375
1054,2014-03-13,18.951786041259766
1055,2014-03-14,18.738929748535156
1056,2014-03-17,18.812143325805664
1057,2014-03-18,18.97857093811035
1058,2014-03-19,18.97357177734375
1059,2014-03-20,18.882143020629883
1060,2014-03-21,19.031070709228516
1061,2014-03-24,19.256786346435547
1062,2014-03-25,19.46392822265625
1063,2014-03-26,19.277856826782227
1064,2014-03-27,19.19499969482422
1065,2014-03-28,19.17357063293457
1066,2014-03-31,19.169286727905273
1067,2014-04-01,19.344642639160156
1068,2014-04-02,19.376785278320312
1069,2014-04-03,19.24250030517578
1070,2014-04-04,18.99357032775879
1071,2014-04-07,18.695356369018555
1072,2014-04-08,18.694286346435547
1073,2014-04-09,18.940000534057617
1074,2014-04-10,18.695714950561523
1075,2014-04-11,18.5575008392334
1076,2014-04-14,18.63142967224121
1077,2014-04-15,18.498571395874023
1078,2014-04-16,18.53607177734375
1079,2014-04-17,18.74785614013672
1080,2014-04-21,18.97035789489746
1081,2014-04-22,18.989286422729492
1082,2014-04-23,18.741071701049805
1083,2014-04-24,20.27750015258789
1084,2014-04-25,20.426429748535156
1085,2014-04-28,21.217500686645508
1086,2014-04-29,21.15464210510254
1087,2014-04-30,21.074642181396484
1088,2014-05-01,21.124286651611328
1089,2014-05-02,21.163570404052734
1090,2014-05-05,21.46285629272461
1091,2014-05-06,21.22892951965332
1092,2014-05-07,21.15464210510254
1093,2014-05-08,20.999643325805664
1094,2014-05-09,20.91214370727539
1095,2014-05-12,21.172500610351562
1096,2014-05-13,21.205713272094727
1097,2014-05-14,21.20964241027832
1098,2014-05-15,21.029285430908203
1099,2014-05-16,21.339643478393555
1100,2014-05-19,21.592500686645508
1101,2014-05-20,21.596786499023438
1102,2014-05-21,21.653928756713867
1103,2014-05-22,21.688213348388672
1104,2014-05-23,21.93321418762207
1105,2014-05-27,22.343929290771484
1106,2014-05-28,22.28607177734375
1107,2014-05-29,22.692142486572266
1108,2014-05-30,22.60714340209961
1109,2014-06-02,22.451786041259766
1110,2014-06-03,22.769285202026367
1111,2014-06-04,23.029285430908203
1112,2014-06-05,23.11964225769043
1113,2014-06-06,23.05607032775879
1114,2014-06-09,23.424999237060547
1115,2014-06-10,23.5625
1116,2014-06-11,23.46500015258789
1117,2014-06-12,23.072500228881836
1118,2014-06-13,22.81999969482422
1119,2014-06-16,23.049999237060547
1120,2014-06-17,23.020000457763672
1121,2014-06-18,23.045000076293945
1122,2014-06-19,22.96500015258789
1123,2014-06-20,22.727500915527344
1124,2014-06-23,22.707500457763672
1125,2014-06-24,22.56999969482422
1126,2014-06-25,22.59000015258789
1127,2014-06-26,22.725000381469727
1128,2014-06-27,22.9950008392334
1129,2014-06-30,23.232500076293945
1130,2014-07-01,23.3799991607666
1131,2014-07-02,23.3700008392334
1132,2014-07-03,23.50749969482422
1133,2014-07-07,23.99250030517578
1134,2014-07-08,23.837499618530273
1135,2014-07-09,23.84749984741211
1136,2014-07-10,23.760000228881836
1137,2014-07-11,23.80500030517578
1138,2014-07-14,24.112499237060547
1139,2014-07-15,23.829999923706055
1140,2014-07-16,23.69499969482422
1141,2014-07-17,23.272499084472656
1142,2014-07-18,23.607500076293945
1143,2014-07-21,23.485000610351562
1144,2014-07-22,23.68000030517578
1145,2014-07-23,24.297500610351562
1146,2014-07-24,24.25749969482422
1147,2014-07-25,24.417499542236328
1148,2014-07-28,24.7549991607666
1149,2014-07-29,24.594999313354492
1150,2014-07-30,24.537500381469727
1151,2014-07-31,23.899999618530273
1152,2014-08-01,24.032499313354492
1153,2014-08-04,23.897499084472656
1154,2014-08-05,23.780000686645508
1155,2014-08-06,23.739999771118164
1156,2014-08-07,23.6200008392334
1157,2014-08-08,23.684999465942383
1158,2014-08-11,23.997499465942383
1159,2014-08-12,23.99250030517578
1160,2014-08-13,24.309999465942383
1161,2014-08-14,24.375
1162,2014-08-15,24.4950008392334
1163,2014-08-18,24.790000915527344
1164,2014-08-19,25.13249969482422
1165,2014-08-20,25.142499923706055
1166,2014-08-21,25.145000457763672
1167,2014-08-22,25.329999923706055
1168,2014-08-25,25.385000228881836
1169,2014-08-26,25.22249984741211
1170,2014-08-27,25.532499313354492
1171,2014-08-28,25.5625
1172,2014-08-29,25.625
1173,2014-09-02,25.825000762939453
1174,2014-09-03,24.735000610351562
1175,2014-09-04,24.530000686645508
1176,2014-09-05,24.74250030517578
1177,2014-09-08,24.59000015258789
1178,2014-09-09,24.497499465942383
1179,2014-09-10,25.25
1180,2014-09-11,25.357500076293945
1181,2014-09-12,25.415000915527344
1182,2014-09-15,25.407499313354492
1183,2014-09-16,25.21500015258789
1184,2014-09-17,25.395000457763672
1185,2014-09-18,25.447500228881836
1186,2014-09-19,25.239999771118164
1187,2014-09-22,25.264999389648438
1188,2014-09-23,25.65999984741211
1189,2014-09-24,25.4375
1190,2014-09-25,24.467500686645508
1191,2014-09-26,25.1875
1192,2014-09-29,25.02750015258789
1193,2014-09-30,25.1875
1194,2014-10-01,24.795000076293945
1195,2014-10-02,24.975000381469727
1196,2014-10-03,24.905000686645508
1197,2014-10-06,24.905000686645508
1198,2014-10-07,24.6875
1199,2014-10-08,25.200000762939453
1200,2014-10-09,25.2549991607666
1201,2014-10-10,25.1825008392334
1202,2014-10-13,24.952499389648438
1203,2014-10-14,24.6875
1204,2014-10-15,24.385000228881836
1205,2014-10-16,24.065000534057617
1206,2014-10-17,24.417499542236328
1207,2014-10-20,24.940000534057617
1208,2014-10-21,25.61750030517578
1209,2014-10-22,25.747499465942383
1210,2014-10-23,26.207500457763672
1211,2014-10-24,26.30500030517578
1212,2014-10-27,26.27750015258789
1213,2014-10-28,26.684999465942383
1214,2014-10-29,26.834999084472656
1215,2014-10-30,26.7450008392334
1216,2014-10-31,27.0
1217,2014-11-03,27.350000381469727
1218,2014-11-04,27.149999618530273
1219,2014-11-05,27.21500015258789
1220,2014-11-06,27.174999237060547
1221,2014-11-07,27.252500534057617
1222,2014-11-10,27.207500457763672
1223,2014-11-11,27.424999237060547
1224,2014-11-12,27.8125
1225,2014-11-13,28.204999923706055
1226,2014-11-14,28.545000076293945
1227,2014-11-17,28.497499465942383
1228,2014-11-18,28.86750030517578
1229,2014-11-19,28.667499542236328
1230,2014-11-20,29.077499389648438
1231,2014-11-21,29.11750030517578
1232,2014-11-24,29.657499313354492
1233,2014-11-25,29.399999618530273
1234,2014-11-26,29.75
1235,2014-11-28,29.732500076293945
1236,2014-12-01,28.767499923706055
1237,2014-12-02,28.657499313354492
1238,2014-12-03,28.982500076293945
1239,2014-12-04,28.872499465942383
1240,2014-12-05,28.75
1241,2014-12-08,28.100000381469727
1242,2014-12-09,28.530000686645508
1243,2014-12-10,27.987499237060547
1244,2014-12-11,27.905000686645508
1245,2014-12-12,27.4325008392334
1246,2014-12-15,27.0575008392334
1247,2014-12-16,26.6875
1248,2014-12-17,27.352500915527344
1249,2014-12-18,28.162500381469727
1250,2014-12-19,27.94499969482422
1251,2014-12-22,28.235000610351562
1252,2014-12-23,28.135000228881836
1253,2014-12-24,28.002500534057617
1254,2014-12-26,28.497499465942383
1255,2014-12-29,28.477500915527344
1256,2014-12-30,28.1299991607666
1257,2014-12-31,27.594999313354492
1258,2015-01-02,27.332500457763672
1259,2015-01-05,26.5625
1260,2015-01-06,26.565000534057617
1261,2015-01-07,26.9375
1262,2015-01-08,27.97249984741211
1263,2015-01-09,28.002500534057617
1264,2015-01-12,27.3125
1265,2015-01-13,27.55500030517578
1266,2015-01-14,27.450000762939453
1267,2015-01-15,26.704999923706055
1268,2015-01-16,26.497499465942383
1269,2015-01-20,27.18000030517578
1270,2015-01-21,27.387500762939453
1271,2015-01-22,28.100000381469727
1272,2015-01-23,28.2450008392334
1273,2015-01-26,28.274999618530273
1274,2015-01-27,27.28499984741211
1275,2015-01-28,28.827499389648438
1276,2015-01-29,29.725000381469727
1277,2015-01-30,29.290000915527344
1278,2015-02-02,29.657499313354492
1279,2015-02-03,29.662500381469727
1280,2015-02-04,29.889999389648438
1281,2015-02-05,29.985000610351562
1282,2015-02-06,29.732500076293945
1283,2015-02-09,29.93000030517578
1284,2015-02-10,30.5049991607666
1285,2015-02-11,31.219999313354492
1286,2015-02-12,31.614999771118164
1287,2015-02-13,31.770000457763672
1288,2015-02-17,31.957500457763672
1289,2015-02-18,32.18000030517578
1290,2015-02-19,32.11249923706055
1291,2015-02-20,32.375
1292,2015-02-23,33.25
1293,2015-02-24,33.04249954223633
1294,2015-02-25,32.1974983215332
1295,2015-02-26,32.60499954223633
1296,2015-02-27,32.1150016784668
1297,2015-03-02,32.272499084472656
1298,2015-03-03,32.34000015258789
1299,2015-03-04,32.1349983215332
1300,2015-03-05,31.602500915527344
1301,2015-03-06,31.649999618530273
1302,2015-03-09,31.78499984741211
1303,2015-03-10,31.127500534057617
1304,2015-03-11,30.559999465942383
1305,2015-03-12,31.112499237060547
1306,2015-03-13,30.897499084472656
1307,2015-03-16,31.237499237060547
1308,2015-03-17,31.760000228881836
1309,2015-03-18,32.11750030517578
1310,2015-03-19,31.875
1311,2015-03-20,31.475000381469727
1312,2015-03-23,31.802499771118164
1313,2015-03-24,31.672500610351562
1314,2015-03-25,30.844999313354492
1315,2015-03-26,31.059999465942383
1316,2015-03-27,30.8125
1317,2015-03-30,31.592500686645508
1318,2015-03-31,31.107500076293945
1319,2015-04-01,31.0625
1320,2015-04-02,31.329999923706055
1321,2015-04-06,31.837499618530273
1322,2015-04-07,31.502500534057617
1323,2015-04-08,31.399999618530273
1324,2015-04-09,31.639999389648438
1325,2015-04-10,31.774999618530273
1326,2015-04-13,31.712499618530273
1327,2015-04-14,31.575000762939453
1328,2015-04-15,31.69499969482422
1329,2015-04-16,31.542499542236328
1330,2015-04-17,31.1875
1331,2015-04-20,31.899999618530273
1332,2015-04-21,31.727500915527344
1333,2015-04-22,32.154998779296875
1334,2015-04-23,32.41749954223633
1335,2015-04-24,32.56999969482422
1336,2015-04-27,33.162498474121094
1337,2015-04-28,32.63999938964844
1338,2015-04-29,32.15999984741211
1339,2015-04-30,31.287500381469727
1340,2015-05-01,32.23749923706055
1341,2015-05-04,32.17499923706055
1342,2015-05-05,31.450000762939453
1343,2015-05-06,31.252500534057617
1344,2015-05-07,31.315000534057617
1345,2015-05-08,31.905000686645508
1346,2015-05-11,31.579999923706055
1347,2015-05-12,31.467500686645508
1348,2015-05-13,31.502500534057617
1349,2015-05-14,32.23749923706055
1350,2015-05-15,32.192501068115234
1351,2015-05-18,32.54750061035156
1352,2015-05-19,32.51750183105469
1353,2015-05-20,32.51499938964844
1354,2015-05-21,32.84749984741211
1355,2015-05-22,33.1349983215332
1356,2015-05-26,32.404998779296875
1357,2015-05-27,33.0099983215332
1358,2015-05-28,32.94499969482422
1359,2015-05-29,32.56999969482422
1360,2015-06-01,32.6349983215332
1361,2015-06-02,32.4900016784668
1362,2015-06-03,32.529998779296875
1363,2015-06-04,32.34000015258789
1364,2015-06-05,32.162498474121094
1365,2015-06-08,31.950000762939453
1366,2015-06-09,31.854999542236328
1367,2015-06-10,32.220001220703125
1368,2015-06-11,32.147499084472656
1369,2015-06-12,31.792499542236328
1370,2015-06-15,31.729999542236328
1371,2015-06-16,31.899999618530273
1372,2015-06-17,31.825000762939453
1373,2015-06-18,31.969999313354492
1374,2015-06-19,31.649999618530273
1375,2015-06-22,31.90250015258789
1376,2015-06-23,31.75749969482422
1377,2015-06-24,32.02750015258789
1378,2015-06-25,31.875
1379,2015-06-26,31.6875
1380,2015-06-29,31.13249969482422
1381,2015-06-30,31.357500076293945
1382,2015-07-01,31.649999618530273
1383,2015-07-02,31.610000610351562
1384,2015-07-06,31.5
1385,2015-07-07,31.422500610351562
1386,2015-07-08,30.642499923706055
1387,2015-07-09,30.017499923706055
1388,2015-07-10,30.81999969482422
1389,2015-07-13,31.415000915527344
1390,2015-07-14,31.40250015258789
1391,2015-07-15,31.704999923706055
1392,2015-07-16,32.127498626708984
1393,2015-07-17,32.404998779296875
1394,2015-07-20,33.01750183105469
1395,2015-07-21,32.6875
1396,2015-07-22,31.30500030517578
1397,2015-07-23,31.290000915527344
1398,2015-07-24,31.125
1399,2015-07-27,30.6924991607666
1400,2015-07-28,30.844999313354492
1401,2015-07-29,30.747499465942383
1402,2015-07-30,30.592500686645508
1403,2015-07-31,30.325000762939453
1404,2015-08-03,29.610000610351562
1405,2015-08-04,28.65999984741211
1406,2015-08-05,28.850000381469727
1407,2015-08-06,28.782499313354492
1408,2015-08-07,28.8799991607666
1409,2015-08-10,29.93000030517578
1410,2015-08-11,28.372499465942383
1411,2015-08-12,28.809999465942383
1412,2015-08-13,28.787500381469727
1413,2015-08-14,28.989999771118164
1414,2015-08-17,29.290000915527344
1415,2015-08-18,29.125
1416,2015-08-19,28.752500534057617
1417,2015-08-20,28.162500381469727
1418,2015-08-21,26.440000534057617
1419,2015-08-24,25.780000686645508
1420,2015-08-25,25.934999465942383
1421,2015-08-26,27.422500610351562
1422,2015-08-27,28.229999542236328
1423,2015-08-28,28.322500228881836
1424,2015-08-31,28.190000534057617
1425,2015-09-01,26.93000030517578
1426,2015-09-02,28.084999084472656
1427,2015-09-03,27.592500686645508
1428,2015-09-04,27.3174991607666
1429,2015-09-08,28.077499389648438
1430,2015-09-09,27.537500381469727
1431,2015-09-10,28.142499923706055
1432,2015-09-11,28.552499771118164
1433,2015-09-14,28.827499389648438
1434,2015-09-15,29.06999969482422
1435,2015-09-16,29.102500915527344
1436,2015-09-17,28.479999542236328
1437,2015-09-18,28.362499237060547
1438,2015-09-21,28.802499771118164
1439,2015-09-22,28.350000381469727
1440,2015-09-23,28.579999923706055
1441,2015-09-24,28.75
1442,2015-09-25,28.677499771118164
1443,2015-09-28,28.110000610351562
1444,2015-09-29,27.264999389648438
1445,2015-09-30,27.575000762939453
1446,2015-10-01,27.395000457763672
1447,2015-10-02,27.594999313354492
1448,2015-10-05,27.69499969482422
1449,2015-10-06,27.827499389648438
1450,2015-10-07,27.69499969482422
1451,2015-10-08,27.375
1452,2015-10-09,28.030000686645508
1453,2015-10-12,27.899999618530273
1454,2015-10-13,27.947500228881836
1455,2015-10-14,27.552499771118164
1456,2015-10-15,27.96500015258789
1457,2015-10-16,27.760000228881836
1458,2015-10-19,27.9325008392334
1459,2015-10-20,28.4424991607666
1460,2015-10-21,28.440000534057617
1461,2015-10-22,28.875
1462,2015-10-23,29.770000457763672
1463,2015-10-26,28.81999969482422
1464,2015-10-27,28.637500762939453
1465,2015-10-28,29.8174991607666
1466,2015-10-29,30.13249969482422
1467,2015-10-30,29.875
1468,2015-11-02,30.295000076293945
1469,2015-11-03,30.642499923706055
1470,2015-11-04,30.5
1471,2015-11-05,30.229999542236328
1472,2015-11-06,30.264999389648438
1473,2015-11-09,30.142499923706055
1474,2015-11-10,29.1924991607666
1475,2015-11-11,29.02750015258789
1476,2015-11-12,28.93000030517578
1477,2015-11-13,28.084999084472656
1478,2015-11-16,28.545000076293945
1479,2015-11-17,28.422500610351562
1480,2015-11-18,29.322500228881836
1481,2015-11-19,29.69499969482422
1482,2015-11-20,29.825000762939453
1483,2015-11-23,29.4375
1484,2015-11-24,29.719999313354492
1485,2015-11-25,29.50749969482422
1486,2015-11-27,29.452499389648438
1487,2015-11-30,29.575000762939453
1488,2015-12-01,29.334999084472656
1489,2015-12-02,29.06999969482422
1490,2015-12-03,28.799999237060547
1491,2015-12-04,29.75749969482422
1492,2015-12-07,29.56999969482422
1493,2015-12-08,29.5575008392334
1494,2015-12-09,28.905000686645508
1495,2015-12-10,29.042499542236328
1496,2015-12-11,28.295000076293945
1497,2015-12-14,28.1200008392334
1498,2015-12-15,27.622499465942383
1499,2015-12-16,27.834999084472656
1500,2015-12-17,27.2450008392334
1501,2015-12-18,26.50749969482422
1502,2015-12-21,26.832500457763672
1503,2015-12-22,26.8075008392334
1504,2015-12-23,27.15250015258789
1505,2015-12-24,27.00749969482422
1506,2015-12-28,26.704999923706055
1507,2015-12-29,27.184999465942383
1508,2015-12-30,26.829999923706055
1509,2015-12-31,26.315000534057617
1510,2016-01-04,26.337499618530273
1511,2016-01-05,25.677499771118164
1512,2016-01-06,25.174999237060547
1513,2016-01-07,24.112499237060547
1514,2016-01-08,24.239999771118164
1515,2016-01-11,24.63249969482422
1516,2016-01-12,24.989999771118164
1517,2016-01-13,24.34749984741211
1518,2016-01-14,24.8799991607666
1519,2016-01-15,24.282499313354492
1520,2016-01-19,24.165000915527344
1521,2016-01-20,24.197500228881836
1522,2016-01-21,24.075000762939453
1523,2016-01-22,25.354999542236328
1524,2016-01-25,24.860000610351562
1525,2016-01-26,24.997499465942383
1526,2016-01-27,23.354999542236328
1527,2016-01-28,23.522499084472656
1528,2016-01-29,24.334999084472656
1529,2016-02-01,24.107500076293945
1530,2016-02-02,23.6200008392334
1531,2016-02-03,24.087499618530273
1532,2016-02-04,24.149999618530273
1533,2016-02-05,23.5049991607666
1534,2016-02-08,23.752500534057617
1535,2016-02-09,23.747499465942383
1536,2016-02-10,23.5674991607666
1537,2016-02-11,23.424999237060547
1538,2016-02-12,23.497499465942383
1539,2016-02-16,24.15999984741211
1540,2016-02-17,24.530000686645508
1541,2016-02-18,24.065000534057617
1542,2016-02-19,24.010000228881836
1543,2016-02-22,24.219999313354492
1544,2016-02-23,23.672500610351562
1545,2016-02-24,24.024999618530273
1546,2016-02-25,24.190000534057617
1547,2016-02-26,24.227500915527344
1548,2016-02-29,24.172500610351562
1549,2016-03-01,25.13249969482422
1550,2016-03-02,25.1875
1551,2016-03-03,25.375
1552,2016-03-04,25.752500534057617
1553,2016-03-07,25.467500686645508
1554,2016-03-08,25.25749969482422
1555,2016-03-09,25.280000686645508
1556,2016-03-10,25.292499542236328
1557,2016-03-11,25.565000534057617
1558,2016-03-14,25.6299991607666
1559,2016-03-15,26.145000457763672
1560,2016-03-16,26.49250030517578
1561,2016-03-17,26.450000762939453
1562,2016-03-18,26.479999542236328
1563,2016-03-21,26.477500915527344
1564,2016-03-22,26.68000030517578
1565,2016-03-23,26.532499313354492
1566,2016-03-24,26.417499542236328
1567,2016-03-28,26.297500610351562
1568,2016-03-29,26.920000076293945
1569,2016-03-30,27.389999389648438
1570,2016-03-31,27.247499465942383
1571,2016-04-01,27.497499465942383
1572,2016-04-04,27.780000686645508
1573,2016-04-05,27.452499389648438
1574,2016-04-06,27.739999771118164
1575,2016-04-07,27.135000228881836
1576,2016-04-08,27.165000915527344
1577,2016-04-11,27.2549991607666
1578,2016-04-12,27.610000610351562
1579,2016-04-13,28.010000228881836
1580,2016-04-14,28.024999618530273
1581,2016-04-15,27.462499618530273
1582,2016-04-18,26.8700008392334
1583,2016-04-19,26.727500915527344
1584,2016-04-20,26.782499313354492
1585,2016-04-21,26.49250030517578
1586,2016-04-22,26.420000076293945
1587,2016-04-25,26.270000457763672
1588,2016-04-26,26.087499618530273
1589,2016-04-27,24.454999923706055
1590,2016-04-28,23.707500457763672
1591,2016-04-29,23.434999465942383
1592,2016-05-02,23.40999984741211
1593,2016-05-03,23.795000076293945
1594,2016-05-04,23.547500610351562
1595,2016-05-05,23.309999465942383
1596,2016-05-06,23.18000030517578
1597,2016-05-09,23.197500228881836
1598,2016-05-10,23.354999542236328
1599,2016-05-11,23.127500534057617
1600,2016-05-12,22.584999084472656
1601,2016-05-13,22.6299991607666
1602,2016-05-16,23.469999313354492
1603,2016-05-17,23.372499465942383
1604,2016-05-18,23.639999389648438
1605,2016-05-19,23.549999237060547
1606,2016-05-20,23.80500030517578
1607,2016-05-23,24.107500076293945
1608,2016-05-24,24.475000381469727
1609,2016-05-25,24.905000686645508
1610,2016-05-26,25.102500915527344
1611,2016-05-27,25.087499618530273
1612,2016-05-31,24.96500015258789
1613,2016-06-01,24.614999771118164
1614,2016-06-02,24.43000030517578
1615,2016-06-03,24.479999542236328
1616,2016-06-06,24.657499313354492
